date,regime,prior_position,previous_position,chosen_position,value_0,value_25,value_50,value_75,value_100,visits_0,visits_25,visits_50,visits_75,visits_100
2011-02-03,1,0.0,0.5,0.75,-0.0007934402913490315,0.00379017591920916,-0.0072366956357682866,0.007858237572772483,0.006166430773191044,20,20,20,20,20
2011-02-04,1,0.0,0.75,0.0,0.004997052108135955,-0.0015271431234428047,-0.0002892442413010087,0.00370405088820022,-0.0006124834601419816,20,20,20,20,20
2011-02-07,1,0.0,0.0,0.75,0.0005563833150178261,-0.0020818427424086467,-0.001815026830226056,0.003909457962847701,0.0032706201591417203,20,20,20,20,20
2011-02-08,1,0.0,0.75,1.0,-0.0003223568636800704,-0.0016120220194147372,-0.0014433422804405005,-0.003719303491708534,0.009852207624063048,20,20,20,20,20
2011-02-09,1,0.0,1.0,1.0,-0.003563985079465911,0.00032659275059550264,-0.014709866783872518,-0.0038936248656265284,0.006095888871365718,20,20,19,20,21
2011-02-10,1,0.0,1.0,1.0,-0.0008208704401097767,0.0016993300800826072,-0.004006936763140486,-0.006128464554137755,0.00899138079788919,20,20,20,20,20
2011-02-11,1,0.0,1.0,1.0,-0.0025839848248722054,-0.0007563478245199011,-0.003128686544256117,0.0022232441687767028,0.0036619003795182715,20,20,20,20,20
2011-02-14,1,0.0,1.0,0.75,-0.00014705122354707165,3.7941142549644324e-05,-0.0011052915546814687,0.006377252340041946,-0.007543700361059845,20,20,20,20,20
2011-02-15,1,0.0,0.75,0.0,0.004829439553176559,0.003934947139112249,-0.00149737737930023,-0.0015086590519350989,0.0032288718489002317,20,20,20,20,20
2011-02-16,1,0.0,0.0,0.25,-0.0024233055768070606,-0.00010211554766554132,-0.0017782416938963632,-0.0013872877980448182,-0.00391033107947735,20,20,20,20,20
2011-02-17,1,0.0,0.25,0.5,-0.0008167780913402669,-0.004019651209673758,0.0061991368494340865,-0.004432113279276447,-0.00616285984583321,20,20,20,20,20
2011-02-18,1,0.0,0.5,0.5,-0.0019060244933386838,-0.0006798234819801117,0.002458233821267557,-0.005725714481702425,-0.012777980528147223,20,20,20,20,20
2011-02-22,2,0.0,0.5,0.0,0.004115620795379923,-0.002279603519099911,0.0029234020638149,0.0003510027482808391,-0.0005457043776997905,20,20,20,20,20
2011-02-23,2,0.0,0.0,0.5,-0.0001245769101563535,-0.006753391548105791,0.013220449522593821,0.011456078448399092,0.008692768864873199,20,19,21,20,20
2011-02-24,2,0.0,0.5,0.75,-0.004576594406487848,0.0012410016774405653,0.001073543120395946,0.0018682301879843234,-0.0004902166671533104,20,20,20,20,20
2011-02-25,2,0.0,0.75,0.25,0.0010591583943986359,0.00519909210665064,-0.007838230656904855,-0.020371585253454182,-0.009532256003544985,20,21,20,19,20
2011-02-28,1,0.0,0.25,0.0,0.0031089055518308006,-0.007073825799305186,0.00161757443288965,-0.0014992500371371629,-0.0009611393400167555,20,20,20,20,20
2011-03-01,2,0.0,0.0,1.0,0.001256470228700142,0.008706636762602884,-0.005594037290273466,0.001197152662691038,0.010182156204921506,20,20,20,20,20
2011-03-02,1,0.0,1.0,0.0,-0.0006008849856809233,-0.006441150754249796,-0.0027767590150401915,-0.008590389299114412,-0.007596105206079826,20,20,20,20,20
2011-03-03,1,0.0,0.0,0.5,-0.0020045335324570214,-0.0020654868425789437,0.0011665117232039955,0.0009033827632058525,-0.0131621078064121,20,20,20,20,20
2011-03-04,1,0.0,0.5,0.5,-0.00031773210463836567,-0.0052235783982123585,0.0046552243448268445,-0.004313678834978737,-0.018693268007671144,20,20,21,20,19
2011-03-07,2,0.0,0.5,0.75,-0.0001780020747830681,0.005279878739076039,-0.0021298777735277363,0.005483108986756743,-0.02576428584456848,20,20,20,21,19
2011-03-08,2,0.0,0.75,0.5,-0.003400470977363815,7.252194662578932e-05,0.007081137763602087,-0.028831758828190154,-0.03720017306963425,20,21,21,19,19
2011-03-09,2,0.0,0.5,1.0,0.0003774522390031437,-0.0037675392467919483,0.004252376302295567,0.00022337214479024582,0.009798710859365796,20,20,20,20,20
2011-03-10,2,0.0,1.0,0.75,-0.0027677173500151617,0.000950877499659253,-0.006881390926020116,0.002741271953889509,-0.006253741404533243,20,20,20,20,20
2011-03-11,2,0.0,0.75,0.5,-0.001404133697503739,0.003653190039893323,0.004260422823675553,0.0011995732412681695,0.002604226283214956,20,20,20,20,20
2011-03-14,2,0.0,0.5,1.0,0.0015259754549336551,4.035869658342572e-05,0.011302956393650457,0.0053205157392416345,0.012708130451554106,20,20,20,20,20
2011-03-15,2,0.0,1.0,0.25,-0.004223935193528191,0.007016784129625099,0.00023275486592150616,0.006308299678051415,0.0009075038894887603,20,20,20,20,20
2011-03-16,2,0.0,0.25,1.0,0.0051469863402207935,-0.010578868127184544,-0.001383764219654,-0.006314833257218151,0.01724987989308698,20,19,20,20,21
2011-03-17,2,0.0,1.0,0.25,-0.004299971783370336,-0.0016774677015159035,-0.004001601622671725,-0.0026223296934924744,-0.007521870478352788,20,20,20,20,20
2011-03-18,2,0.0,0.25,0.5,-0.0008783722434210668,-0.00036683250580428245,0.0025116538110725012,0.0013113371868108642,-0.010349449504258165,20,20,20,20,20
2011-03-21,2,0.0,0.5,0.75,0.00019692308218234155,-0.0007642299342112476,-0.002859714299056022,0.005784166278252916,-0.007260208686492753,20,20,20,20,20
2011-03-22,2,0.0,0.75,1.0,0.0019736201159917663,-0.005369122997283843,0.009809361921870563,-0.011202381959877905,0.020956923818980715,20,20,20,19,21
2011-03-23,2,0.0,1.0,1.0,-0.002107281347114633,-0.008778027527164596,-0.0036337672842788418,-0.014279202940553131,0.01136043951472207,20,20,20,19,21
2011-03-24,2,0.0,1.0,0.0,0.00733309311180607,-0.005745185505558391,-0.0034445826384286496,0.0031017965518361787,-0.018441018642394353,21,20,20,20,19
2011-03-25,2,0.0,0.0,0.75,-0.0012254135208904127,-0.0019242470804664163,0.0030104206330145056,0.015252675942943529,-0.020800306185817265,20,20,20,21,19
2011-03-28,2,0.0,0.75,0.5,-0.005507620150451223,-0.006903513972569412,0.008066062029991874,0.004258085647925409,0.000616657608127938,20,20,20,20,20
2011-03-29,0,1.0,0.5,0.75,-0.004597298881761244,-0.00011164337398055831,0.0017656132818475458,0.018370406390508322,0.011988193885967379,19,20,20,21,20
2011-03-30,0,1.0,0.75,0.0,0.003678049703418138,0.0035152312993451014,-0.006558752537414671,0.0005367420629346007,-0.0005306868718581184,20,20,20,20,20
2011-03-31,1,0.0,0.0,0.5,-0.005427855544993902,-0.00424066388427811,0.008802677005763855,-0.011005274498231193,-0.005744584782224381,20,20,21,19,20
2011-04-01,1,0.0,0.5,0.5,0.0018024976338131473,0.002006685875907319,0.0042483582891340525,0.0031530821670846297,0.0019684506220445505,20,20,20,20,20
2011-04-04,1,0.0,0.5,1.0,-0.0032999729239505853,-0.002394208765546222,0.0034753141200735164,0.004473471608063221,0.005918894561280006,20,20,20,20,20
2011-04-05,1,0.0,1.0,0.75,0.0008362928269259228,-0.003505261810138808,-0.001646617522393376,0.002689056035449392,-0.00042492903326366536,20,20,20,20,20
2011-04-06,1,0.0,0.75,1.0,-0.0033060459676551705,-0.0009172230835944722,-0.0007807316042635147,-0.0012468725701730743,0.00392705107327246,20,20,20,20,20
2011-04-07,1,0.0,1.0,0.5,-0.002868605661452618,-0.0017829218061600886,0.005413635935275026,-0.01597720365012786,-0.001511407710679847,20,20,21,19,20
2011-04-08,1,0.0,0.5,1.0,0.004987036957929165,0.003030623801563292,0.0018397610401970604,-0.0015705129253768245,0.0055550020313411465,20,20,20,20,20
2011-04-11,1,0.0,1.0,0.25,-0.0014696366991397234,0.001098831293382448,-0.0023072051456402036,-0.0025883372403412244,-0.005029803315025764,20,20,20,20,20
2011-04-12,1,0.0,0.25,0.5,-0.003844753259275896,-0.003591870532540978,0.006467768948516811,-0.0026020483359468715,0.0028742084038505347,20,20,20,20,20
2011-04-13,1,0.0,0.5,0.75,-0.0014761171283959895,-0.0062382327254983435,0.0028591667888411216,0.004438482044445267,-0.002385405374816212,20,20,20,20,20
2011-04-14,1,0.0,0.75,0.0,0.00021567164026332157,-7.609710354694164e-05,-0.0005669771534243209,-0.008372346145563115,-0.027740378252758092,21,20,20,20,19
2011-04-15,1,0.0,0.0,0.75,-0.007972247237402991,-0.0016614216872116818,0.0018777731878443222,0.006734558578714819,0.0032587352598660324,20,20,20,20,20
2011-04-18,1,0.0,0.75,1.0,-0.0038359769607582556,-0.0060949743148722615,-0.005140497682710141,-0.01107393729863362,0.0047926427051789965,20,20,20,20,20
2011-04-19,1,0.0,1.0,0.5,-0.002896440440841248,0.00271772784431804,0.0056357202857310355,-0.01280558209120254,-0.004441446813542848,20,20,21,19,20
2011-04-20,1,0.0,0.5,1.0,-0.0016663284797190747,0.0006247020893394017,-0.0026377332988537843,-0.008043551858544138,0.004718714342781881,20,20,20,20,20
2011-04-21,1,0.0,1.0,0.75,-0.0024184782810368734,-0.00691775676071312,0.0003367647141478464,0.0051386364874689726,-0.01844561568782733,20,20,20,21,19
2011-04-25,1,0.0,0.75,0.0,0.00036103032688091066,-0.0018335909208709394,-0.0052483087127087845,-0.004741241888577628,-0.02702143426354671,21,20,20,20,19
2011-04-26,1,0.0,0.0,0.25,-0.0022880004810298124,0.001038824892311993,0.00023480030187160352,-0.0008887695548460989,0.0008221185129746013,20,20,20,20,20
2011-04-27,1,0.0,0.25,0.5,-0.0027029709797026964,-0.005594172514403893,-0.002418826733325483,-0.003684345865577117,-0.006883077139664451,20,20,20,20,20
2011-04-28,1,0.0,0.5,1.0,-0.002309826791921621,0.004042478234720428,-0.0010574934379336347,0.00033925012140633885,0.007805793022101,20,20,20,20,20
2011-04-29,1,0.0,1.0,1.0,0.000863765063055874,0.00158413310721261,0.004397508387809794,0.0003467149772361757,0.010856729968503964,20,20,20,20,20
2011-05-02,1,0.0,1.0,0.25,-0.0012465278766051636,0.0073831397343009945,-0.0020858644525625913,0.002229536990731003,-0.007762667366242669,20,20,20,20,20
2011-05-03,1,0.0,0.25,0.5,-0.0014582829847110514,-0.002897689758732698,0.004250005189566511,0.0011262228377541864,0.00045482628195592294,20,20,20,20,20
2011-05-04,1,0.0,0.5,1.0,-4.442694980582014e-05,-0.013399400752357677,-0.0050679171884352656,0.0010202327676949669,0.006103680557456546,20,19,20,20,21
2011-05-05,2,0.0,1.0,0.25,-0.0014076535954903992,0.004153304686785563,-0.004690561545105181,-0.00017264894284572388,-0.009208339345403525,20,20,20,20,20
2011-05-06,2,0.0,0.25,1.0,-0.003721903546640523,0.0035883668174199294,0.008938984944778287,0.0025506422456668893,0.012832360009163107,20,20,20,20,20
2011-05-09,1,0.0,1.0,0.5,0.0016803621451146468,-0.0012421265055474375,0.004208556485825623,-0.0034094799273709335,-0.0008798337108725755,20,20,20,20,20
2011-05-10,1,0.0,0.5,0.25,-0.0011242569918392894,-0.0009471893995232985,-0.006501872163559493,-0.0038430681901667416,-0.009864214617224743,20,20,20,20,20
2011-05-11,1,0.0,0.25,0.0,0.0016871447980406277,-0.002799672366108646,-0.0008252323651411833,-0.01028535763385789,-0.006884577220430374,20,20,20,20,20
2011-05-12,1,0.0,0.0,1.0,-0.0014717854985589378,-0.002940787877163458,0.0019870474405875123,-0.008518809844956975,0.00745268388220504,20,20,20,20,20
2011-05-13,1,0.0,1.0,0.25,-0.006790220115937008,-0.0023176068055529857,-0.013889740378614448,-0.013041218948535358,-0.0049646238367898445,20,20,20,20,20
2011-05-16,2,0.0,0.25,1.0,0.006469332089242191,5.273234048677423e-05,-0.0020778652156627627,0.0027366078323201523,0.014099728360167946,20,20,20,20,20
2011-05-17,2,0.0,1.0,0.0,0.007306393143917285,0.0019150931064738075,-0.0005644726252517542,-0.0023717485739229685,-0.02129052566894774,21,20,20,20,19
2011-05-18,1,0.0,0.0,0.75,-0.0003465834023929274,0.001778630264160057,0.0027768853913393726,0.0031088678218497757,-7.328340056041273e-05,20,20,20,20,20
2011-05-19,1,0.0,0.75,0.75,-0.0015795824197439774,0.0016509957359898454,-0.001220470922779268,0.002401368155557124,-0.008918280544930383,20,20,20,20,20
2011-05-20,2,0.0,0.75,0.75,-0.00010579423273929794,-0.002385825216980132,0.0015100271299727326,0.009411724790952645,-0.019678056131686886,20,20,20,21,19
2011-05-23,2,0.0,0.75,1.0,-0.0017982806410153623,-0.0008105617851514721,0.0018229194033432248,0.008555153059905889,0.022043187827596067,19,20,20,20,21
2011-05-24,2,0.0,1.0,0.75,-0.00011198041043848505,-0.004322668373841478,0.0015712497565574107,0.002741427380083728,0.0006673140997743331,20,20,20,20,20
2011-05-25,2,0.0,0.75,0.75,0.003911843101274652,-1.6248191041203518e-05,0.0022279808229363424,0.012435954308015754,-0.0245281072933912,20,20,20,21,19
2011-05-26,2,0.0,0.75,0.75,0.0005394853102975643,0.0005263277537075969,0.0006368713415665589,0.020121197604770012,0.01015645376980841,19,20,20,21,20
2011-05-27,2,0.0,0.75,0.75,0.0037687823117008882,-0.0027480436996376646,0.010331989686518857,0.014153023515947234,-0.0007265500020606156,20,20,20,20,20
2011-05-31,2,0.0,0.75,1.0,-0.0017841830786104837,-0.0036378481734078206,0.0009806553777659782,-0.005722007358510797,0.010684258773009474,20,20,20,20,20
2011-06-01,2,0.0,1.0,0.5,-0.0020730541982416496,0.0010480175710399432,0.003997914309304728,-0.012335175920897697,-0.022956251511398816,20,20,21,20,19
2011-06-02,2,0.0,0.5,0.5,-0.004919560314849395,-0.004017749487155571,0.0031188112557943965,-0.03226955273845409,-0.004800063514900994,20,20,21,19,20
2011-06-03,2,0.0,0.5,0.75,-9.21198951082647e-05,-0.003353279902691044,-0.011346110198879667,0.006386601182627018,0.0030239192026360116,20,20,19,21,20
2011-06-06,2,0.0,0.75,0.75,-0.005018047143630537,-0.010529251842141768,-0.0017855045322508803,0.016452201759789148,0.011897929019091303,20,19,20,21,20
2011-06-07,2,0.0,0.75,0.75,0.0035761720378662833,0.001726895160107007,-0.0023490639778878985,0.008415569749102174,-0.0325721191379319,20,20,20,21,19
2011-06-08,2,0.0,0.75,0.75,0.0021585815344820794,0.002563979553141663,-0.0037381909066381766,0.012879409784679108,0.013125027362621047,20,20,20,20,20
2011-06-09,2,0.0,0.75,0.75,0.003744115261896474,-0.0026252146970041656,0.0030692124959521413,0.003387004828059959,-0.02269854609220058,21,20,20,20,19
2011-06-10,2,0.0,0.75,1.0,0.0009641075034246265,0.002652730423405902,-0.0005822326037858924,-0.014531049929295813,0.00917781674015886,20,20,20,19,21
2011-06-13,2,0.0,1.0,0.5,-0.0002869380520682063,0.0030933492166424484,0.008783908073148718,-0.018768259145075728,0.0005953276010820886,20,20,21,19,20
2011-06-14,2,0.0,0.5,1.0,-0.0015731299063419428,0.00011592621621523773,0.006620481732817861,0.015933148782693165,0.018459988897751595,19,20,20,20,21
2011-06-15,2,0.0,1.0,1.0,-0.006802232977350747,-0.008230996404693802,-0.0342802702465014,-0.00904774770678362,0.007246292980433576,20,20,19,20,21
2011-06-16,2,0.0,1.0,1.0,0.005031669689146294,-0.0002307568934034609,-0.0024433943463225017,-0.02212500138704854,0.013058382430839751,20,20,20,19,21
2011-06-17,2,0.0,1.0,0.5,0.0027796835789256754,-0.0024337230379435867,0.004465345702882533,-0.010580317677410474,-0.010559904194512984,20,20,20,20,20
2011-06-20,2,0.0,0.5,0.75,-0.006155519662582229,0.003656614260600695,-0.0021657860655939936,0.003859590336519684,-0.0031595640721673287,20,20,20,20,20
2011-06-21,2,0.0,0.75,0.75,-0.0018329415668845,-0.0009019876472101493,0.002546944753995689,0.003696105239839666,0.0018496079261331039,20,20,20,20,20
