date,regime,prior_position,previous_position,chosen_position,value_0,value_25,value_50,value_75,value_100,visits_0,visits_25,visits_50,visits_75,visits_100
2010-11-08,0,1.0,1.0,0.5,,,0.006967624133514845,-0.004067673815061737,-0.0022406054715139196,0,0,34,33,33
2010-11-09,0,1.0,0.5,0.5,,,0.00932681925558296,-0.01409758791101113,-0.006351098617287868,0,0,35,32,33
2010-11-10,0,1.0,0.5,0.5,,,0.0005175063003784539,0.0009125233169334841,0.001062032913000827,0,0,33,33,34
2010-11-11,0,1.0,0.5,1.0,,,-0.004809405139708676,-0.0004985326549368391,0.004310751410370765,0,0,33,33,34
2010-11-12,0,1.0,1.0,1.0,,,0.0037357834004991233,-0.0058662050488661535,0.018700406686136244,0,0,33,32,35
2010-11-15,0,1.0,1.0,1.0,,,-0.0018838670803308262,-0.0056459075395598225,0.01258670968879161,0,0,33,32,35
2010-11-16,2,0.0,1.0,1.0,0.0003117318631624412,-0.0003710819331010912,0.00553211966347142,,0.009376677119078393,25,25,25,0,25
2010-11-17,2,0.0,1.0,0.0,0.002262796421495588,-0.0143002825540521,-0.002519491094013589,,-0.0020465702630566413,26,24,25,0,25
2010-11-18,0,1.0,0.0,0.0,0.0040886997412139196,,-0.00332633479934224,-0.008478641208292994,-0.00032269631877486103,25,0,25,25,25
2010-11-19,0,1.0,0.0,0.5,0.002741963938590139,,0.005640052768682857,-0.0009995103688928229,0.0012665907729157758,25,0,25,25,25
2010-11-22,0,1.0,0.5,1.0,,,-0.007591126689417289,0.004760803118770349,0.008418397855815354,0,0,32,34,34
2010-11-23,0,1.0,1.0,0.75,,,-0.008673552946035399,-0.004844261520099802,-0.018470812268589917,0,0,34,34,32
2010-11-24,0,1.0,0.75,0.75,,,-0.007665225856669672,0.013241837609335137,2.998905128186979e-05,0,0,32,35,33
2010-11-26,0,1.0,0.75,1.0,,,-0.002527359808738173,-0.004265898653351967,0.001615394885826817,0,0,33,33,34
2010-11-29,0,1.0,1.0,0.75,,,0.00018966583470447537,0.0052832225482795,-0.001688321956441094,0,0,33,34,33
2010-11-30,2,0.0,0.75,0.0,0.005901513658506779,-0.0019367222191840818,-0.002434200273285882,-0.005103121706159924,,25,25,25,25,0
2010-12-01,0,1.0,0.0,0.0,0.005341804751400652,,0.002022168775733663,-0.010848235961270991,-0.0018939838470442667,26,0,25,24,25
2010-12-02,0,1.0,0.0,1.0,0.0021971317887383296,,-0.000498663402342494,0.0005533128228187876,0.009754801381656018,25,0,25,25,25
2010-12-03,0,1.0,1.0,1.0,,,-0.008395740640960228,0.003344897864679431,0.010647283022192908,0,0,32,34,34
2010-12-06,0,1.0,1.0,0.75,,,-0.0013711770957527498,-0.0010773287875065003,-0.008223170411318056,0,0,33,34,33
2010-12-07,0,1.0,0.75,0.75,,,0.003031770538505544,0.011476125061886304,-0.003022607615021919,0,0,33,34,33
2010-12-08,0,1.0,0.75,0.75,,,0.0029578578514944933,0.0038136105935543028,-0.017108349606332455,0,0,34,34,32
2010-12-09,0,1.0,0.75,0.75,,,0.001240182634905218,0.010942852343582514,0.0032324499193603323,0,0,33,34,33
2010-12-10,0,1.0,0.75,0.75,,,-0.012106706766749473,0.01569693063701664,0.0007676944413931024,0,0,32,35,33
2010-12-13,0,1.0,0.75,0.75,,,-0.004455851798322832,-0.003490094708332835,-0.009951224909828771,0,0,33,34,33
2010-12-14,0,1.0,0.75,1.0,,,0.0023688405796036885,0.0029406816722084934,0.004422853014143379,0,0,33,33,34
2010-12-15,0,1.0,1.0,0.75,,,-0.003685044305577307,0.0005738949809533942,-0.017493862474380402,0,0,34,34,32
2010-12-16,0,1.0,0.75,0.5,,,0.006088809006989269,-0.0034671657164655903,-2.9202425037603643e-05,0,0,34,33,33
2010-12-17,0,1.0,0.5,1.0,,,0.0028668723966708983,-0.025241335521062395,0.007053540514027119,0,0,34,31,35
2010-12-20,0,1.0,1.0,0.75,,,0.0015749281396742463,0.005070122798578532,0.003970988487295635,0,0,33,34,33
2010-12-21,0,1.0,0.75,1.0,,,0.002544158239847475,0.009559227064446224,0.013998294612420716,0,0,33,33,34
2010-12-22,0,1.0,1.0,1.0,,,0.0026568768486636266,0.0028255865787119513,0.005736685285204265,0,0,33,33,34
2010-12-23,0,1.0,1.0,0.5,,,0.003444990262708164,-0.009599135517757623,-0.008620207277737359,0,0,34,33,33
2010-12-27,0,1.0,0.5,0.5,,,0.0009297269894483232,-0.0052221094653112045,-0.00418853888265172,0,0,34,33,33
2010-12-28,0,1.0,0.5,0.75,,,-0.002884568658082752,0.00550371499711782,-0.00023817237334472822,0,0,33,34,33
2010-12-29,0,1.0,0.75,0.5,,,0.005283975924922926,-0.01720252125582019,0.004230438584055235,0,0,34,32,34
2010-12-30,1,0.0,0.5,0.0,-0.0005037506785302352,-0.002586823862035724,-0.014211567004248426,,,34,34,32,0,0
2010-12-31,1,0.0,0.0,0.0,0.0020601610941643903,0.0019484256974671012,-0.0036966649793737177,,,34,33,33,0,0
2011-01-03,1,0.0,0.0,0.0,0.00017363910465373187,-0.003327660644395177,-0.0007521322417286475,,,34,33,33,0,0
2011-01-04,1,0.0,0.0,0.25,-0.007337905898624343,-0.0027734082089085647,-0.005071563971245444,,,33,34,33,0,0
2011-01-05,1,0.0,0.25,0.0,0.0013184535713032966,0.0001937499792062864,0.0009980312417485436,,,34,33,33,0,0
2011-01-06,1,0.0,0.0,0.5,-0.00028228994956375816,0.0018915662732722823,0.002885318746332493,,,33,33,34,0,0
2011-01-07,1,0.0,0.5,0.5,-0.0005946093292798876,0.0020811978683465534,0.0020459317775732354,,,33,34,33,0,0
2011-01-10,1,0.0,0.5,0.25,0.0007798632269664189,0.0015604242301749582,-0.0011335943365626449,,,33,34,33,0,0
2011-01-11,1,0.0,0.25,0.25,-0.003163889788213654,0.00034543119879047783,-0.00421744842220119,,,33,34,33,0,0
2011-01-12,1,0.0,0.25,0.5,-0.00040895995538636597,-0.002014338122584136,0.004094435076963282,,,33,33,34,0,0
2011-01-13,1,0.0,0.5,0.25,-0.00233601143482591,0.0006191752595960578,-0.004030325495537586,,,33,34,33,0,0
2011-01-14,1,0.0,0.25,0.25,0.0004525014718991427,0.00046815475784821537,-0.0007579703214766363,,,34,33,33,0,0
2011-01-18,1,0.0,0.25,0.0,6.736365050998346e-05,-0.00449581362202225,-0.0001828664082363916,,,34,33,33,0,0
2011-01-19,1,0.0,0.0,0.0,-0.0007119860148075568,-0.0004852081438093913,-0.0005236947284413452,,,33,34,33,0,0
2011-01-20,1,0.0,0.0,0.0,0.0011765725275666719,0.00038444825100858926,-0.0015923799701646245,,,34,33,33,0,0
2011-01-21,1,0.0,0.0,0.0,0.0003424152704689296,-0.0003597189633351402,-0.0010616903134920525,,,34,33,33,0,0
2011-01-24,1,0.0,0.0,0.5,-0.0008449062045905128,-0.000810435349811242,0.0015056846148695997,,,33,33,34,0,0
2011-01-25,1,0.0,0.5,0.5,-0.0026560177474438257,0.00022946512670812824,0.006699871297137548,,,33,33,34,0,0
2011-01-26,1,0.0,0.5,0.5,2.604732135010023e-06,-0.0004977356466316342,0.0011347171400149627,,,33,33,34,0,0
2011-01-27,1,0.0,0.5,0.0,0.0008388267172020688,-0.005297613980331464,-0.006168236342741033,,,34,33,33,0,0
2011-01-28,2,0.0,0.0,0.25,-0.0023926810397152313,-0.0007786450895873563,-0.0054317863643455625,,,33,34,33,0,0
2011-01-31,1,0.0,0.25,0.25,0.0023842047631544537,0.005439405838283401,0.003152937239522023,,,33,34,33,0,0
2011-02-01,1,0.0,0.25,0.5,-0.0007019225872447669,-0.0010579847193110368,0.00510548214610122,,,33,33,34,0,0
2011-02-02,1,0.0,0.5,0.5,-0.0005200040249074022,-0.0028417039793661924,-2.2325084627575022e-05,,,33,33,34,0,0
2011-02-03,1,0.0,0.5,0.25,0.0028012564346275035,0.0028711431235827916,-0.00244758332438677,,,34,33,33,0,0
2011-02-04,1,0.0,0.25,0.25,-0.0017101917414599464,-0.00032268979324631594,-0.007611603468633339,,,33,34,33,0,0
2011-02-07,1,0.0,0.25,0.0,0.001180628425025929,-0.0006230501858068557,-0.007050203928148158,,,34,33,33,0,0
2011-02-08,1,0.0,0.0,0.0,5.2668706063921174e-05,-0.0015141424782277389,-0.0006037625814515549,,,34,33,33,0,0
2011-02-09,1,0.0,0.0,0.5,-0.0015243558308101497,-0.00011900594515936473,0.008178305915530799,,,33,33,34,0,0
2011-02-10,1,0.0,0.5,0.25,-0.0023991285200283675,0.0029586333522956896,-0.0017532978553914638,,,33,34,33,0,0
2011-02-11,1,0.0,0.25,0.25,-0.0009831956734764797,-0.00029732974513551317,-0.003992591963230286,,,33,34,33,0,0
2011-02-14,1,0.0,0.25,0.25,-0.0028205007990776453,0.0010808163839132149,0.00045138839885082297,,,33,34,33,0,0
2011-02-15,1,0.0,0.25,0.25,-0.0007486531100886408,0.0019052674969425743,0.0025376796863283107,,,33,33,34,0,0
2011-02-16,1,0.0,0.25,0.25,-0.0014085958261089626,-0.002389154257361478,-0.005250203957409873,,,34,33,33,0,0
2011-02-17,1,0.0,0.25,0.5,-0.001720201678421314,-0.002913244344520567,-0.0006257396096892813,,,33,33,34,0,0
2011-02-18,1,0.0,0.5,0.5,-0.0008448324792262093,0.00200993924726439,0.002943063830520499,,,33,33,34,0,0
2011-02-22,2,0.0,0.5,0.0,0.002053424791661931,-0.00331073384041034,-0.006092533194263807,,,34,33,33,0,0
2011-02-23,2,0.0,0.0,0.5,0.0003366517085525274,-0.0006711684618880418,0.0077467313189048485,,,33,33,34,0,0
2011-02-24,2,0.0,0.5,0.5,-0.00027455556807418806,-0.0001279523897639535,0.000301171715574969,,,33,33,34,0,0
2011-02-25,2,0.0,0.5,0.5,-0.0043012342038237965,-0.002446388651494404,0.003072674214969834,,,33,33,34,0,0
2011-02-28,1,0.0,0.5,0.5,-0.0024799403925660564,-0.0020327001798037606,0.0032093267459284043,,,33,33,34,0,0
2011-03-01,2,0.0,0.5,0.5,0.002913834062285119,9.849957221225422e-05,0.0076126333698129265,,,33,33,34,0,0
2011-03-02,1,0.0,0.5,0.0,0.0016316737159952903,-0.0016961359276303455,-0.00418850603536048,,,34,33,33,0,0
2011-03-03,1,0.0,0.0,0.0,-0.00047007134313600064,-0.00613746792893036,-0.0015075953826804728,,,34,33,33,0,0
2011-03-04,1,0.0,0.0,0.0,0.0015555505924056408,0.0005423297345657506,-0.005041810840465759,,,34,33,33,0,0
2011-03-07,2,0.0,0.0,0.5,-0.0018607447158179844,-0.0016306522668606722,0.004261181201733337,,,33,33,34,0,0
2011-03-08,2,0.0,0.5,0.25,-0.0026575448458169403,-0.0009009692216208434,-0.002112673280657811,,,33,34,33,0,0
2011-03-09,2,0.0,0.25,0.25,-0.004329279182482734,0.0021789164309099548,-0.0012783105666130752,,,33,34,33,0,0
2011-03-10,2,0.0,0.25,0.25,-0.0031686600470925996,-0.001080479535707414,-0.014176947829019336,,,34,34,32,0,0
2011-03-11,2,0.0,0.25,0.0,0.00026170064987794846,-0.016118038436753968,-0.013227739716632969,,,35,32,33,0,0
2011-03-14,2,0.0,0.0,0.0,-0.0007160937557180037,-0.002076328556271826,-0.00013072672442259055,,,33,33,34,0,0
2011-03-15,2,0.0,0.0,0.5,-0.006970034187635715,-0.002472636470734075,0.007923089388394861,,,33,33,34,0,0
2011-03-16,2,0.0,0.5,0.25,-0.001343589213862876,0.003721471694233063,-0.0005245746992771412,,,33,34,33,0,0
2011-03-17,2,0.0,0.25,0.25,-0.0028139004720253765,0.002590670883618897,0.00041743386258816744,,,33,34,33,0,0
2011-03-18,2,0.0,0.25,0.25,0.0008339855205650234,0.002443611002257479,0.0007420589316665931,,,33,34,33,0,0
2011-03-21,2,0.0,0.25,0.25,-0.002664850465924095,0.012331422942483681,0.004078331225079245,,,33,34,33,0,0
2011-03-22,2,0.0,0.25,0.25,-0.00018118836399890606,0.0013579579501687877,-0.013776603460773845,,,34,34,32,0,0
2011-03-23,2,0.0,0.25,0.0,0.0013189587727240506,-0.0027509299435449523,0.00040744498550584384,,,34,33,33,0,0
2011-03-24,2,0.0,0.0,0.5,-0.0026801063727426994,-0.006862000477183806,-0.0006690490625026319,,,33,33,34,0,0
2011-03-25,2,0.0,0.5,0.25,-0.002115507590746775,-0.000984740422248131,-0.010154271709566776,,,33,34,33,0,0
2011-03-28,2,0.0,0.25,0.25,0.003120108503537045,0.006242930777246829,-0.0006394437602463661,,,33,34,33,0,0
2011-03-29,0,1.0,0.25,0.5,,0.0008452953627672545,0.011646588654097362,0.006465841716055512,0.011539440725931152,0,25,25,25,25
2011-03-30,0,1.0,0.5,0.75,,,0.005763037529946152,0.007324900021391108,0.0060905458689488705,0,0,33,34,33
2011-03-31,1,0.0,0.75,0.25,-0.0007177950258599033,0.0007201155472858822,-0.003499597485548041,-0.0007411008883017615,,25,25,25,25,0
2011-04-01,1,0.0,0.25,0.5,-0.0010472307581433193,-0.0010554920219202897,0.00013171872078086315,,,33,33,34,0,0
2011-04-04,1,0.0,0.5,0.0,0.0011152190647374764,0.00010506579572500261,-0.0004093350872459618,,,34,33,33,0,0
2011-04-05,1,0.0,0.0,0.25,-0.0006652645716468425,0.0004393108976194193,-0.0003510966862227035,,,33,34,33,0,0
2011-04-06,1,0.0,0.25,0.25,-0.0012264107332570192,0.0024301452473153126,0.0013429314005004083,,,33,34,33,0,0
2011-04-07,1,0.0,0.25,0.25,-0.0012013289674231234,0.0006144514308198191,0.001580214479004624,,,33,33,34,0,0
2011-04-08,1,0.0,0.25,0.0,0.0020275539001047027,0.00011785423755977736,0.000979581950011565,,,34,33,33,0,0
2011-04-11,1,0.0,0.0,0.5,-0.001580445633164197,0.00020556012242348607,0.00036910209640767183,,,33,33,34,0,0
2011-04-12,1,0.0,0.5,0.5,0.0004892067677257006,-0.0005012316587266512,0.00018255903420484078,,,34,33,33,0,0
2011-04-13,1,0.0,0.5,0.5,-0.0028110830355071274,0.00023664533176725287,0.0003517729173130388,,,33,33,34,0,0
2011-04-14,1,0.0,0.5,0.0,0.0014251867736996375,-0.004551267348037846,-0.004437076251178546,,,34,33,33,0,0
2011-04-15,1,0.0,0.0,0.25,-0.0010963227023138434,0.005273955521729721,0.0025127419924100784,,,33,34,33,0,0
2011-04-18,1,0.0,0.25,0.25,-0.00402240106568361,0.0014088293012049068,-0.00391348052012448,,,33,34,33,0,0
2011-04-19,1,0.0,0.25,0.5,-0.0019829293377043376,-0.0017703453108819035,0.0015799580315636003,,,33,33,34,0,0
2011-04-20,1,0.0,0.5,0.5,-0.0030377142869025538,-0.000360000737800387,-0.0012401850734389667,,,33,34,33,0,0
2011-04-21,1,0.0,0.5,0.5,-0.00045517403507605423,-0.00428332903554978,0.0017667317098004484,,,33,33,34,0,0
2011-04-25,1,0.0,0.5,0.5,-0.0011633709329860163,-0.003392636944192536,-0.0014448938904965088,,,34,33,33,0,0
2011-04-26,1,0.0,0.5,0.25,0.00011973768742778631,0.00029470710611278,-0.0007884998419675276,,,33,34,33,0,0
2011-04-27,1,0.0,0.25,0.5,0.0017501029616986288,0.0008694780154299229,0.0048434535392573655,,,33,33,34,0,0
2011-04-28,1,0.0,0.5,0.25,-0.0008854142464963764,-0.0004099371760730988,-0.004172193642376653,,,33,34,33,0,0
2011-04-29,1,0.0,0.25,0.25,-0.0006792703383257456,-0.0011612777784255305,-0.0005740367153383889,,,33,33,34,0,0
2011-05-02,1,0.0,0.25,0.25,-0.00034675824204224173,-0.0007445920053758904,-0.0020213254282214614,,,34,33,33,0,0
2011-05-03,1,0.0,0.25,0.25,-0.0009847052878258476,0.0017409848501298874,-0.0006075270884628813,,,33,34,33,0,0
2011-05-04,1,0.0,0.25,0.5,-0.002869646422832052,-0.0024991135929437283,0.001692017744135119,,,33,33,34,0,0
2011-05-05,2,0.0,0.5,0.5,-0.002128265203189643,-0.003951105432507379,0.0018820430242655845,,,33,33,34,0,0
2011-05-06,2,0.0,0.5,0.25,-0.0013442800331869846,0.000842202224795037,-0.00033561403456262867,,,33,34,33,0,0
2011-05-09,1,0.0,0.25,0.25,1.9066141356968303e-05,0.0033053709003565473,-0.00040884010803970706,,,33,34,33,0,0
2011-05-10,1,0.0,0.25,0.0,0.0002867904874219442,-0.002762805604120103,1.7593208331849712e-05,,,34,33,33,0,0
2011-05-11,1,0.0,0.0,0.5,-0.0004733561749814306,0.003207399365122717,0.008769898297078542,,,33,33,34,0,0
2011-05-12,1,0.0,0.5,0.5,0.00029903904032725745,0.001542334452878298,0.004509795679405911,,,33,33,34,0,0
2011-05-13,1,0.0,0.5,0.0,-0.00020152066498778823,-0.0007575174262324042,-0.0036663334356154863,,,34,33,33,0,0
2011-05-16,2,0.0,0.0,0.0,-0.00017094793801077413,-0.0008454531626320885,-0.0017492224559239819,,,34,33,33,0,0
2011-05-17,2,0.0,0.0,0.0,-0.0011396989972872512,-0.0016906106382596085,-0.019708330054464904,,,34,34,32,0,0
2011-05-18,1,0.0,0.0,0.0,0.00029522781253391223,0.0010228803220967244,-0.006530904108641631,,,33,34,33,0,0
2011-05-19,1,0.0,0.0,0.5,0.00016042881816296034,-0.0034516138162200122,0.0035091398881690722,,,33,33,34,0,0
2011-05-20,2,0.0,0.5,0.5,-0.004056735690231029,0.003308223142128744,0.012390812720158092,,,32,33,35,0,0
2011-05-23,2,0.0,0.5,0.0,-0.0010501724453186219,-0.011384606344966571,-0.011428432998145104,,,34,33,33,0,0
2011-05-24,2,0.0,0.0,0.5,0.0013822850072197797,0.0018243329546335108,0.007468500916742747,,,33,33,34,0,0
2011-05-25,2,0.0,0.5,0.5,0.0006575330547269356,-0.0044865653046909995,0.002698950879564215,,,33,33,34,0,0
2011-05-26,2,0.0,0.5,0.5,-0.006856304899223282,-0.00146707245627862,0.006117490467153397,,,33,33,34,0,0
2011-05-27,2,0.0,0.5,0.25,-0.0040409189673129,0.0001225904160885885,-0.004316049337999119,,,33,34,33,0,0
2011-05-31,2,0.0,0.25,0.25,9.307880115400455e-06,0.00219992358474001,0.002546810902489116,,,33,33,34,0,0
2011-06-01,2,0.0,0.25,0.5,-0.003204861356326465,0.0009088550553930332,0.004064582311376295,,,33,33,34,0,0
2011-06-02,2,0.0,0.5,0.25,-0.0031717218001177322,-0.0021367912662231753,-0.010040896676546623,,,33,34,33,0,0
2011-06-03,2,0.0,0.25,0.25,0.0013017108487033806,0.0020896218783928687,2.0429889855689727e-07,,,33,34,33,0,0
2011-06-06,2,0.0,0.25,0.5,-0.0027599005952463882,-0.00033456761848453266,0.006467554339091754,,,33,33,34,0,0
2011-06-07,2,0.0,0.5,0.25,-0.002458846032298229,0.002106549193109073,-0.0047629522799590065,,,33,34,33,0,0
2011-06-08,2,0.0,0.25,0.0,0.0019883969996896877,-0.003998863181052469,-0.015547007772447538,,,34,34,32,0,0
2011-06-09,2,0.0,0.0,0.25,0.0024793487737239674,0.0073912109449856805,-0.005018760564032039,,,33,34,33,0,0
2011-06-10,2,0.0,0.25,0.25,-0.001863203913166015,0.005541003390021099,0.004842663123426453,,,33,34,33,0,0
2011-06-13,2,0.0,0.25,0.25,-0.002800088054821804,0.006452629283000363,-0.0022849875176955475,,,33,34,33,0,0
2011-06-14,2,0.0,0.25,0.25,0.001425270590867534,0.003939057457687176,-0.001566688207489047,,,33,34,33,0,0
2011-06-15,2,0.0,0.25,0.25,-0.0007689431093323586,0.006076419710816954,-0.0025930884034211345,,,33,34,33,0,0
2011-06-16,2,0.0,0.25,0.5,-0.0014275040197543791,0.0018843127424487559,0.007673148601495612,,,33,33,34,0,0
2011-06-17,2,0.0,0.5,0.5,0.002132183356628031,-0.011607635505437875,0.004272246037103279,,,34,32,34,0,0
2011-06-20,2,0.0,0.5,0.0,0.001135775873078882,-0.0010097813013330182,-0.010403124137317976,,,34,34,32,0,0
2011-06-21,2,0.0,0.0,0.5,-0.0003653708530857084,0.0008698808907262532,0.006108620065828247,,,33,33,34,0,0
2011-06-22,2,0.0,0.5,0.5,-0.00340976602079991,-0.005153712733551873,0.01200631632579897,,,33,32,35,0,0
2011-06-23,2,0.0,0.5,0.5,-0.0024248736087170565,-0.006521678633958899,0.005424334424792737,,,33,33,34,0,0
2011-06-24,2,0.0,0.5,0.5,-0.0016234126750639235,-0.0005629065051923934,0.003220009438210441,,,33,33,34,0,0
2011-06-27,2,0.0,0.5,0.5,-0.0013833192654242026,-0.009267730860746339,-0.000946384832692538,,,33,33,34,0,0
2011-06-28,2,0.0,0.5,0.5,-0.0019434727234808567,-0.000495359775317468,0.0025808088281611304,,,33,33,34,0,0
2011-06-29,2,0.0,0.5,0.25,-1.5701243015736482e-05,0.0028336793895010364,-0.0011367123842391492,,,33,34,33,0,0
2011-06-30,2,0.0,0.25,0.25,-0.006381775206561339,-0.00580022838523331,-0.005331425724417021,,,33,33,34,0,0
2011-07-01,0,1.0,0.25,0.75,,0.003963403108089871,0.003455558141383345,0.009354545708682164,0.006002704261260566,0,25,25,25,25
2011-07-05,0,1.0,0.75,0.75,,,-0.0013230667504721073,0.01085681472439251,-0.012489617135347107,0,0,33,35,32
2011-07-06,0,1.0,0.75,0.75,,,-0.0030737599992384157,0.0055675871671995395,0.004386021251346928,0,0,33,34,33
2011-07-07,0,1.0,0.75,1.0,,,0.004983783413228787,-0.003206644867199491,0.009979133464690893,0,0,34,32,34
2011-07-08,0,1.0,1.0,0.5,,,0.011321483090218644,-0.04361767176215718,0.008055322450123378,0,0,36,29,35
2011-07-11,2,0.0,0.5,0.25,-0.0020704746395553138,0.0008259738140149192,-0.018821126610204363,,,34,34,32,0,0
2011-07-12,2,0.0,0.25,0.25,0.0022453473786531045,0.0028027465432862936,0.0038004595505414305,,,33,33,34,0,0
2011-07-13,2,0.0,0.25,0.5,-0.0006514779592036883,-0.006181336072894914,0.007843165256412703,,,33,33,34,0,0
2011-07-14,2,0.0,0.5,0.0,0.0031234731287421076,-0.000594909635851174,-0.005414788208062264,,,34,33,33,0,0
2011-07-15,2,0.0,0.0,0.5,-0.0022108715756670974,0.0009104038524710828,0.006399118290297708,,,33,33,34,0,0
2011-07-18,2,0.0,0.5,0.5,-0.0035340576002449685,0.0002553607356281319,0.0041153449592636155,,,33,33,34,0,0
2011-07-19,0,1.0,0.5,0.5,,,0.0065743311193876205,0.005510706676525964,0.0060597397862068286,0,0,34,33,33
2011-07-20,0,1.0,0.5,0.5,,,0.006980779454562236,-0.0014646007313477993,0.006029651376434191,0,0,34,33,33
2011-07-21,0,1.0,0.5,0.5,,,-0.0022961958314537596,-0.01529751994915382,-0.0034263404737875894,0,0,34,32,34
2011-07-22,0,1.0,0.5,1.0,,,0.005820605102500149,0.005894036541550749,0.008491957778216383,0,0,33,33,34
2011-07-25,0,1.0,1.0,0.75,,,0.002244292697156588,0.010183717968446573,-0.0005844435245998546,0,0,33,34,33
2011-07-26,0,1.0,0.75,0.5,,,0.0044240275200206096,-0.003491464064503616,-0.001745677278406844,0,0,34,33,33
2011-07-27,2,0.0,0.5,0.25,-0.00036113006869649216,-0.00010691420373171706,-0.0020861162213879356,,,33,34,33,0,0
2011-07-28,2,0.0,0.25,0.25,0.0005970519068581415,0.008552453709081715,0.006523172056042324,,,33,34,33,0,0
2011-07-29,2,0.0,0.25,0.5,0.002077090575694665,-0.004736386773051977,0.006526155651086869,,,33,33,34,0,0
2011-08-01,2,0.0,0.5,0.5,-0.002168327456445389,0.0009626360072513963,0.005038617246416958,,,33,33,34,0,0
2011-08-02,3,1.0,0.5,0.75,,,0.0019004933176344756,0.012838246456552453,-0.04067694692829574,0,0,34,36,30
2011-08-03,3,1.0,0.75,0.5,,,0.011246136772624938,3.8769776354774184e-05,-0.005529698887246938,0,0,35,33,32
2011-08-04,3,1.0,0.5,0.75,,,-0.013582552064207781,0.04264273299208858,-0.05668234789178773,0,0,32,40,28
2011-08-05,3,1.0,0.75,0.5,,,0.003129401800720909,-0.007129535004195194,0.0024855450449995367,0,0,34,32,34
2011-08-08,3,1.0,0.5,1.0,,,-0.001478153199147346,0.011970397476218322,0.047165356833348264,0,0,31,32,37
2011-08-09,3,1.0,1.0,0.5,,,0.01333592392150922,-0.00987627778247186,-0.020093990031743912,0,0,36,33,31
2011-08-10,3,1.0,0.5,0.75,,,-0.011273356716465736,0.013064667423368967,-0.030465841412083812,0,0,33,36,31
2011-08-11,3,1.0,0.75,0.5,,,0.01796314307863041,-0.018812097494572567,-0.030937239968498478,0,0,37,32,31
2011-08-12,3,1.0,0.5,1.0,,,0.0032827307415541863,-0.043239462387495285,0.03515057967210121,0,0,33,29,38
2011-08-15,3,1.0,1.0,0.75,,,-0.0115454124239838,0.010012175708867106,-0.005123136481152781,0,0,32,35,33
2011-08-16,3,1.0,0.75,1.0,,,-0.032699578248953934,0.0013879028101606388,0.013576915882519195,0,0,30,34,36
2011-08-17,3,1.0,1.0,0.5,,,0.014218097661739232,0.00034637572418184633,0.0016752555875349682,0,0,34,33,33
2011-08-18,3,1.0,0.5,1.0,,,0.026305645582150275,0.0015338779928619978,0.033211586829390495,0,0,34,31,35
2011-08-19,3,1.0,1.0,0.5,,,0.02253409283767379,0.001473975051440357,-0.012249262308438218,0,0,36,33,31
2011-08-22,3,1.0,0.5,0.5,,,0.0004203190779846083,-0.007020199153860292,-0.10603918039892622,0,0,38,36,26
2011-08-23,3,1.0,0.5,0.5,,,0.019483756102603743,-0.005912398273104086,-0.008434944019045617,0,0,36,32,32
2011-08-24,3,1.0,0.5,0.5,,,0.004337896521887125,-0.007069614187325755,-0.06815333579273171,0,0,37,35,28
2011-08-25,3,1.0,0.5,0.5,,,0.006228162132599493,-0.0024283827521680533,0.003535432424073782,0,0,34,33,33
2011-08-26,3,1.0,0.5,0.5,,,0.016294604309463816,-0.1157810675133566,-0.0009068086652396951,0,0,39,24,37
